CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
4939-KCMADL-HLM,3,2,Female,78,16,Sales,No,18,Yes," $32,000.00 ",23.1,3.171168,4.220832,No,Married,2,9,0,0,0,0,1,Lease,Domestic," $14,800.00 ",22,No,No,Visa,19,11," $1,762.00 ",No,39, $20.25 , $234.75 ,No, $-   , $-   ,Yes,Yes, $32.20 ," $1,224.05 ",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,Yes,No,No,Yes,No
4724-UVMKNV-Z1I,2,2,Male,73,10,Professional,No,31,Yes," $16,000.00 ",3,0.29856,0.18144,No,Married,4,5,0,0,0,0,2,Lease,Domestic," $7,000.00 ",19,No,No,AMEX,33,11," $3,037.30 ",No,66, $57.30 ," $1,231.75 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,33,No,No,No,No,Yes
4231-HZEXGK-HRI,4,3,Female,26,20,Professional,No,0,No," $64,000.00 ",3.9,0.391872,2.104128,Yes,Unmarried,1,2,1,1,0,0,2,Own,Domestic," $27,300.00 ",33,Yes,No,Disc,3,14," $4,107.80 ",Yes,8, $6.15 , $15.45 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,Yes,No,No,No,No,No,19,Yes,No,No,No,No
4979-WSWKYV-BSV,2,1,Female,44,15,Service,No,7,No," $31,000.00 ",14.8,2.105892,2.482108,No,Unmarried,1,12,0,0,0,0,3,Own,Foreign," $13,500.00 ",21,No,Yes,AMEX,21,9," $4,204.80 ",No,52, $36.75 , $629.55 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,Yes,No,24,Yes,No,No,No,No
7245-IUATZR-VLV,5,1,Male,30,12,Sales,No,1,No," $18,000.00 ",14.5,0.79866,1.81134,No,Married,4,0,0,0,0,0,5,Own,Domestic," $10,200.00 ",21,No,Yes,Visa,12,10," $2,635.50 ",Yes,27, $9.60 , $86.30 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,21,No,No,No,No,Yes
2041-WAUPOH-84L,1,4,Male,44,8,Sales,No,9,No," $41,000.00 ",3.1,0.151249,1.119751,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic," $16,400.00 ",32,No,Yes,Visa,9,10," $3,211.90 ",No,14, $17.10 , $75.95 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,20,Yes,No,Yes,No,No
5472-GUGMBS-ZVK,3,2,Female,21,12,Service,Yes,1,No," $22,000.00 ",2.7,0.275616,0.318384,Yes,Married,2,0,0,0,0,1,3,Own,Domestic," $11,500.00 ",29,No,Yes,Othe,3,16," $4,610.30 ",Yes,6, $13.65 , $26.35 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,No,No,No,No,No,No,Yes,No,17,Yes,No,No,No,No
1811-FUILIP-L3S,3,1,Female,62,9,Crafts,Yes,31,Yes," $14,000.00 ",15,0.5754,1.5246,No,Married,2,3,0,1,0,1,3,Lease,Foreign," $5,100.00 ",18,No,No,Visa,37,7, $797.50 ,No,70, $125.25 ," $2,817.05 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,No,Yes,Yes,No,16,No,No,No,No,Yes
2687-GRSYRT-YRW,4,3,Male,33,14,Sales,Yes,4,No," $82,000.00 ",6.9,3.745596,1.912404,No,Married,2,5,0,0,0,1,2,Lease,Foreign," $58,400.00 ",30,No,Yes,AMEX,8,9," $3,281.90 ",No,21, $13.35 , $81.70 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,Yes,15,Yes,No,Yes,No,Yes
9184-ABVZGX-Z4V,2,1,Male,65,17,Sales,Yes,7,No," $91,000.00 ",0.3,0.094731,0.178269,No,Unmarried,1,0,0,0,0,1,1,Lease,Domestic," $53,900.00 ",17,Yes,Yes,AMEX,36,11," $4,517.30 ",Yes,68, $66.00 ," $1,487.15 ",Yes, $55.95 ," $3,887.20 ",Yes,Yes, $84.85 ," $5,602.90 ",Yes,Yes,Yes,4,Yes,No,No,No,Yes,17,Yes,No,Yes,Yes,Yes
9891-ZXATIA-55Z,3,2,Male,38,16,Labor,No,10,No," $74,000.00 ",4.7,0.699078,2.778922,No,Married,2,0,0,0,0,1,5,Own,Foreign," $36,500.00 ",27,Yes,Yes,AMEX,15,9," $7,489.50 ",Yes,36, $42.30 , $521.90 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,Yes,No,No,No,No,18,No,Yes,No,No,No
6246-WBWHHS-GFB,4,3,Female,34,15,Sales,No,3,No," $46,000.00 ",2.1,0.358386,0.607614,No,Unmarried,2,2,2,0,0,1,3,Own,Domestic," $17,500.00 ",28,No,Yes,AMEX,14,6," $1,416.30 ",Yes,31, $32.40 , $354.45 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,Yes,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,No,No
2212-AOYDMW-0ZV,2,2,Male,78,20,Professional,Yes,13,Yes," $14,000.00 ",8.2,0.307664,0.840336,No,Married,2,4,0,0,0,1,2,Lease,Domestic," $8,000.00 ",25,No,No,Disc,39,9," $2,428.10 ",No,72, $107.40 ," $2,537.20 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,Yes,No,No,Yes,No,16,Yes,No,No,No,Yes
8268-VLELYK-IJK,5,3,Female,47,10,Service,No,17,No," $68,000.00 ",22,5.40056,9.55944,Yes,Unmarried,1,0,0,0,0,1,4,Own,Foreign," $40,500.00 ",26,No,No,Visa,16,16," $5,288.10 ",No,28, $23.85 , $213.90 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,15,No,No,No,No,No
6023-TINSQC-7T4,3,3,Female,60,19,Labor,No,22,No," $101,000.00 ",7.2,1.498032,5.773968,No,Married,2,2,0,1,1,0,2,Own,Domestic," $39,700.00 ",30,Yes,Yes,AMEX,12,9," $12,608.30 ",Yes,14, $30.30 , $121.55 ,Yes, $39.05 , $494.80 ,Yes,Yes, $22.65 , $271.75 ,Yes,Yes,Yes,4,No,Yes,Yes,Yes,Yes,17,Yes,No,No,Yes,No
2332-AAKERL-PNS,3,4,Female,61,17,Professional,No,7,No," $121,000.00 ",9.1,4.085081,6.925919,No,Married,2,5,0,2,3,1,2,Own,Domestic," $67,700.00 ",28,Yes,Yes,Visa,31,13," $2,963.30 ",No,60, $28.50 , $540.00 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,No,Yes,No,19,No,No,No,No,Yes
8888-ERPHEF-H3V,4,5,Female,77,11,Service,No,23,Yes," $19,000.00 ",15.3,0.866286,2.040714,No,Unmarried,1,8,0,0,0,0,2,Lease,Domestic," $9,800.00 ",30,No,Yes,Mast,13,5, $914.00 ,No,32, $15.15 , $150.00 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,29,No,No,No,No,Yes
0213-HSPXOI-LYR,5,5,Female,21,16,Crafts,No,0,No," $30,000.00 ",13.5,1.22715,2.82285,Yes,Married,4,0,0,0,0,1,2,Own,Foreign," $9,900.00 ",31,No,Yes,Disc,4,17," $5,459.20 ",Yes,10, $14.10 , $52.35 ,Yes, $24.70 , $190.85 ,No,No, $-   , $-   ,No,No,No,2,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No
9095-NXHCNI-HXG,3,3,Female,31,19,Professional,No,1,No," $43,000.00 ",2.1,0.706146,0.196854,Yes,Unmarried,3,4,0,0,0,0,3,Own,Foreign," $28,500.00 ",37,No,No,Disc,1,10," $3,089.60 ",No,2, $12.90 , $6.30 ,Yes, $32.85 , $42.85 ,Yes,Yes, $28.75 , $22.30 ,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,No,No
4115-RQKQTM-RXB,1,4,Male,74,11,Professional,No,26,Yes," $18,000.00 ",1.4,0.054432,0.197568,No,Unmarried,1,7,0,0,0,0,7,Lease,Domestic," $11,000.00 ",32,Yes,No,Othe,23,8," $2,416.70 ",No,50, $44.40 , $708.25 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,No,Yes,Yes,24,No,No,No,No,Yes
4730-MCQYEE-7XQ,4,2,Female,27,20,Sales,No,0,No," $42,000.00 ",16.4,1.370712,5.517288,No,Married,4,2,0,2,0,0,2,Own,Domestic," $17,800.00 ",27,No,Yes,Disc,9,12," $3,884.40 ",Yes,41, $46.95 , $580.35 ,Yes, $49.00 ," $2,046.80 ",Yes,Yes, $49.25 ," $2,032.40 ",Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,20,Yes,Yes,Yes,No,Yes
4048-TDAQGT-9Y6,1,2,Male,64,10,Labor,No,36,No," $327,000.00 ",11.7,15.533154,22.725846,No,Married,2,0,0,0,0,0,2,Own,Domestic," $85,800.00 ",23,No,Yes,AMEX,40,9," $7,848.10 ",No,72, $302.10 ," $7,400.85 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,16,Yes,No,No,No,Yes
4336-AZJUON-KO0,5,4,Male,72,18,Professional,No,9,No," $30,000.00 ",6.9,0.17595,1.89405,No,Married,2,3,0,0,0,1,2,Own,Domestic," $12,800.00 ",20,No,Yes,Visa,13,6, $887.80 ,No,40, $37.20 , $507.25 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,No,Yes,2,Yes,No,Yes,Yes,No,24,Yes,Yes,No,Yes,Yes
5495-XNMJLP-GBP,4,4,Male,66,16,Professional,No,21,Yes," $96,000.00 ",15.6,8.326656,6.649344,No,Married,2,0,0,0,0,1,2,Own,Foreign," $44,100.00 ",31,No,Yes,Visa,38,13," $4,206.30 ",No,70, $73.65 ," $1,858.25 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,22,Yes,No,Yes,No,Yes
9844-JTMVSQ-J5G,3,2,Male,55,16,Crafts,No,29,No," $143,000.00 ",10.9,9.66394,5.92306,No,Unmarried,1,0,0,0,0,1,5,Own,Domestic," $94,800.00 ",23,No,Yes,AMEX,37,11," $9,955.00 ",No,69, $55.50 ," $1,286.10 ",Yes, $54.40 ," $3,676.20 ",Yes,No, $-   , $-   ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,Yes
6960-IEHYJM-SCB,5,1,Female,20,15,Sales,No,0,No," $25,000.00 ",6.8,0.9061,0.7939,Yes,Unmarried,1,0,0,0,0,0,2,Own,Domestic," $14,700.00 ",32,No,No,Disc,2,5, $993.40 ,Yes,7, $10.95 , $29.10 ,Yes, $35.95 , $210.55 ,Yes,Yes, $30.80 , $186.00 ,Yes,Yes,Yes,2,No,Yes,Yes,Yes,Yes,33,Yes,Yes,Yes,Yes,No
2566-HGSGRK-ROU,3,1,Male,59,18,Sales,No,7,No," $68,000.00 ",6.5,2.14812,2.27188,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign," $34,200.00 ",18,No,No,Disc,20,8," $6,026.70 ",No,56, $59.85 ," $1,154.15 ",Yes, $61.90 ," $3,395.00 ",Yes,Yes, $74.80 ," $4,242.60 ",Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,Yes
7164-HJCLUK-29N,3,2,Female,69,8,Professional,Yes,16,No," $78,000.00 ",12.7,6.68655,3.21945,No,Married,2,2,1,1,0,0,0,-1,-1," $(1,000.00)",23,No,Yes,Disc,40,10," $3,649.40 ",No,72, $140.10 ," $3,491.90 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,No,No,Yes,Yes
5052-NKTQMH-BKA,1,2,Female,43,13,Sales,No,2,No," $38,000.00 ",6.5,0.45448,2.01552,No,Unmarried,1,0,0,0,0,1,3,Own,Foreign," $18,200.00 ",24,No,No,Mast,9,6," $1,312.10 ",Yes,17, $19.80 , $114.15 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,16,Yes,Yes,Yes,No,No
8802-ZPAEGX-52Q,3,1,Male,62,15,,No,7,No," $56,000.00 ",27.7,2.450896,13.061104,No,Married,3,0,0,0,0,0,2,Own,Domestic," $18,000.00 ",21,No,Yes,Disc,27,10," $4,055.30 ",No,54, $31.35 , $553.75 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,17,No,No,Yes,No,Yes
0309-KOSUPM-CSV,5,2,Male,32,14,Professional,No,5,No," $65,000.00 ",14.1,4.133415,5.031585,Yes,Unmarried,1,1,1,0,0,1,2,Own,Domestic," $36,700.00 ",27,No,Yes,Mast,7,12," $3,523.50 ",No,10, $11.10 , $29.90 ,Yes, $32.95 , $261.20 ,No,No, $-   , $-   ,No,No,No,3,No,No,Yes,No,Yes,20,Yes,Yes,Yes,No,No
8514-TCRHWV-DPM,3,1,Male,78,10,Crafts,No,28,Yes," $17,000.00 ",20.8,0.625872,2.910128,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic," $9,600.00 ",25,Yes,No,Visa,8,12," $2,700.40 ",No,26, $46.05 , $378.70 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No
7441-RFDNVF-7SP,3,3,Male,64,15,Professional,No,11,No," $62,000.00 ",17.5,0.42315,10.42685,No,Married,2,0,0,0,0,1,3,Own,Domestic," $31,900.00 ",25,Yes,Yes,AMEX,39,8," $5,054.50 ",No,72, $220.65 ," $5,166.20 ",Yes, $44.55 ," $3,259.85 ",Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,16,Yes,No,Yes,No,Yes
1150-ESKSKG-FRM,1,1,Male,75,11,Sales,No,11,Yes," $11,000.00 ",8,0.22616,0.65384,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign," $5,700.00 ",29,No,No,Visa,14,18," $3,346.80 ",No,42, $34.35 , $457.40 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,21,No,No,No,No,No
7196-SOFWOP-3K6,1,1,Male,74,19,Professional,Yes,20,Yes," $108,000.00 ",9.3,4.549932,5.494068,No,Married,2,5,0,0,0,1,1,Own,Foreign," $39,800.00 ",27,No,Yes,Disc,35,15," $6,840.90 ",No,69, $67.95 ," $1,550.10 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,2,Yes,No,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes
9083-WGKZAH-8XR,2,2,Female,20,15,Sales,No,0,No," $19,000.00 ",7.6,0.280136,1.163864,Yes,Unmarried,1,4,0,0,0,1,2,Own,Domestic," $7,600.00 ",24,No,Yes,Disc,1,8," $1,331.40 ",Yes,1, $6.30 , $2.10 ,Yes, $25.55 , $25.55 ,No,No, $-   , $-   ,No,No,Yes,3,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No
8552-ZQJYEJ-BW1,3,4,Male,65,15,Sales,No,6,Yes," $26,000.00 ",11.1,0.70707,2.17893,No,Unmarried,1,7,0,0,0,1,1,Own,Domestic," $15,200.00 ",26,Yes,No,Visa,37,11," $2,765.60 ",Yes,70, $204.30 ," $4,632.00 ",Yes, $35.80 ," $2,430.95 ",Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,12,Yes,Yes,Yes,No,Yes
3686-HKVHPL-GU6,1,5,Female,66,16,Sales,No,3,No," $21,000.00 ",21.2,1.709568,2.742432,Yes,Unmarried,1,0,0,0,0,1,0,-1,-1," $(1,000.00)",25,No,No,Othe,28,11," $2,703.00 ",Yes,62, $30.60 , $625.05 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,No,No,No,27,No,No,Yes,No,Yes
4923-DBKSJV-D3H,4,2,Female,45,19,Service,No,10,No," $82,000.00 ",7,1.90568,3.83432,No,Married,2,0,0,0,0,0,2,Own,Foreign," $50,500.00 ",19,No,Yes,Visa,8,12," $4,505.50 ",Yes,14, $6.75 , $24.65 ,Yes, $31.35 , $438.25 ,Yes,No, $-   , $-   ,No,No,Yes,4,No,No,No,Yes,No,20,Yes,Yes,Yes,Yes,No
4588-ODXEGS-UGY,2,1,Female,44,13,Crafts,Yes,13,No," $60,000.00 ",12.5,2.2125,5.2875,No,Married,2,3,0,0,0,1,2,Own,Domestic," $35,500.00 ",12,Yes,Yes,Mast,26,11," $4,015.30 ",Yes,70, $96.90 ," $2,239.45 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,Yes,No,No,20,No,Yes,No,No,Yes
2689-VYLAYC-OSJ,5,3,Female,59,11,Labor,Yes,21,No," $100,000.00 ",5.9,1.8644,4.0356,No,Unmarried,1,6,0,1,0,1,3,Own,Domestic," $57,100.00 ",21,No,Yes,Visa,30,10," $2,967.70 ",No,63, $60.00 ," $1,292.85 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,18,No,No,No,No,Yes
1086-IKBULJ-52W,1,3,Female,38,15,Professional,No,8,No," $81,000.00 ",10.9,4.32621,4.50279,No,Married,2,0,0,0,0,1,1,Own,Foreign," $30,600.00 ",28,Yes,No,Disc,1,7," $5,691.70 ",No,1, $4.20 , $1.40 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,15,No,Yes,No,No,No
3149-SOXJIB-AZ6,2,3,Male,65,13,Service,Yes,9,No," $34,000.00 ",17.3,2.517496,3.364504,No,Unmarried,1,1,1,0,0,0,3,Own,Domestic," $15,200.00 ",20,No,No,AMEX,17,16," $12,027.40 ",Yes,36, $19.20 , $241.75 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,2,Yes,No,Yes,Yes,No,23,Yes,No,Yes,No,No
0198-MUHWOZ-918,1,1,Female,26,15,Sales,No,1,No," $23,000.00 ",10.3,0.61594,1.75306,Yes,Unmarried,1,5,0,0,0,0,2,Own,Foreign," $14,800.00 ",19,Yes,No,Mast,5,12," $3,796.10 ",Yes,8, $15.45 , $58.40 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,2,No,No,No,No,No,14,Yes,Yes,No,No,No
4487-UIOHOC-Y6X,1,3,Male,70,16,Professional,No,11,No," $107,000.00 ",14.1,1.191873,13.895127,No,Unmarried,1,3,2,0,0,0,1,Own,Domestic," $54,200.00 ",30,No,No,Othe,25,7," $1,895.90 ",No,56, $38.25 , $760.40 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,No,Yes
3319-BOOXCD-PSQ,5,5,Female,65,18,Professional,No,17,No," $66,000.00 ",6.9,2.609442,1.944558,No,Married,2,0,0,0,0,1,3,Own,Foreign," $31,500.00 ",36,No,Yes,Disc,25,11," $2,351.70 ",No,65, $67.50 ," $1,397.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,2,No,Yes,No,No,No,21,Yes,Yes,No,No,Yes
3630-CTGBIF-YIX,5,5,Female,61,9,Professional,Yes,31,No," $107,000.00 ",3.6,1.88748,1.96452,No,Unmarried,3,4,0,0,0,0,2,Own,Domestic," $44,100.00 ",27,No,No,AMEX,29,7," $6,242.20 ",No,63, $34.80 , $695.80 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,Yes,Yes,No,22,No,No,Yes,No,Yes
2594-FSOPWS-H02,3,4,Male,63,13,Sales,No,3,No," $69,000.00 ",3.5,1.335495,1.079505,No,Unmarried,1,1,0,0,0,1,4,Own,Foreign," $53,200.00 ",22,Yes,Yes,Disc,19,11," $6,711.30 ",Yes,45, $23.40 , $346.95 ,Yes, $28.60 ," $1,210.00 ",Yes,No, $-   , $-   ,No,No,No,3,No,No,No,No,No,18,Yes,No,Yes,No,Yes
3335-MFSNGA-J31,1,4,Female,70,11,Service,No,29,No," $224,000.00 ",2.6,1.36864,4.45536,No,Unmarried,1,2,2,0,0,1,0,-1,-1," $(1,000.00)",19,Yes,No,AMEX,37,12," $7,028.20 ",Yes,71, $86.40 ," $2,049.45 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes
3239-YTOCDY-213,4,4,Male,64,22,Labor,No,21,Yes," $28,000.00 ",8.1,1.295028,0.972972,No,Married,2,1,1,0,0,1,3,Own,Domestic," $13,100.00 ",28,Yes,Yes,Disc,34,13," $3,516.50 ",Yes,68, $70.80 ," $1,728.10 ",Yes, $39.45 ," $2,674.25 ",Yes,No, $-   , $-   ,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,19,Yes,Yes,Yes,Yes,No
1226-OKZENG-YMZ,5,5,Female,56,14,Sales,No,3,No," $31,000.00 ",0.9,0.175491,0.103509,No,Married,2,1,1,0,0,1,4,Own,Foreign," $18,100.00 ",16,No,Yes,Disc,14,8," $2,902.80 ",No,26, $30.30 , $271.20 ,Yes, $28.70 , $694.70 ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,28,No,Yes,No,No,Yes
1946-CHZAKX-7PK,2,2,Male,43,14,Sales,Yes,1,No," $32,000.00 ",10.1,1.22816,2.00384,Yes,Married,2,0,0,0,0,0,2,Own,Foreign," $18,300.00 ",20,Yes,Yes,Disc,15,19," $4,532.00 ",No,26, $15.75 , $114.85 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,25,No,Yes,Yes,No,No
1587-LHMXIB-2NP,1,1,Male,53,10,Agriculture,No,29,No," $82,000.00 ",4.8,0.842304,3.093696,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign," $45,600.00 ",29,No,Yes,Mast,25,12," $3,467.00 ",Yes,59, $48.90 , $921.00 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,Yes,No,No,18,No,No,No,No,Yes
8916-LWSVNK-W0Q,4,2,Female,36,12,Crafts,No,8,No," $54,000.00 ",9.6,0.762048,4.421952,No,Married,2,1,1,0,0,1,2,Own,Domestic," $31,100.00 ",24,No,No,Mast,3,7," $2,712.10 ",Yes,8, $11.40 , $25.30 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,Yes,No,No,Yes,Yes,Yes,Yes,No,14,No,No,No,No,No
3755-JZHSNC-YVQ,1,5,Female,52,9,Crafts,No,19,No," $42,000.00 ",3,0.47628,0.78372,No,Married,2,1,1,0,0,0,2,Own,Domestic," $17,800.00 ",22,No,Yes,Visa,34,9," $2,022.30 ",No,72, $176.55 ," $4,276.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,No,No,No,21,Yes,No,No,No,Yes
6055-WFKEYT-97B,4,5,Male,44,17,Labor,No,13,No," $58,000.00 ",7.5,0.90045,3.44955,No,Unmarried,1,0,0,0,0,0,3,Own,Foreign," $32,500.00 ",29,No,No,Visa,7,12," $2,637.30 ",Yes,18, $17.70 , $110.50 ,Yes, $26.65 , $464.05 ,No,No, $-   , $-   ,Yes,No,No,2,No,No,No,No,No,20,Yes,Yes,Yes,No,Yes
4898-VWAWIL-UWT,1,1,Female,48,13,Professional,No,3,No," $73,000.00 ",4.6,1.722654,1.635346,No,Unmarried,1,4,4,0,0,0,1,Own,Domestic," $30,800.00 ",24,Yes,No,Mast,28,5," $1,192.30 ",No,59, $90.30 ," $1,778.00 ",No, $-   , $-   ,Yes,Yes, $28.25 ," $1,630.10 ",Yes,No,No,4,No,Yes,Yes,Yes,No,18,Yes,No,Yes,No,Yes
0161-ZGCKJD-1M2,4,3,Male,60,19,Professional,No,6,No," $36,000.00 ",14.1,1.258848,3.817152,No,Unmarried,1,4,2,0,0,0,4,Own,Domestic," $18,400.00 ",30,No,Yes,Visa,1,9," $5,013.40 ",No,5, $19.20 , $34.85 ,Yes, $29.45 , $117.60 ,No,No, $-   , $-   ,No,No,Yes,4,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No
3330-YCHJNM-YA1,1,3,Female,67,19,Sales,Yes,3,No," $51,000.00 ",6.7,1.189116,2.227884,No,Unmarried,1,0,0,0,0,1,3,Own,Foreign," $33,200.00 ",23,No,No,Visa,30,13," $2,112.90 ",No,62, $78.30 ," $1,620.50 ",Yes, $55.40 ," $3,509.60 ",Yes,Yes, $44.00 ," $2,724.00 ",Yes,Yes,Yes,2,Yes,No,Yes,Yes,Yes,15,Yes,Yes,Yes,Yes,Yes
0481-RFVYIH-H7J,4,3,Male,77,15,Agriculture,No,28,Yes," $27,000.00 ",6.2,0.297972,1.376028,No,Married,2,0,0,0,0,1,1,Lease,Foreign," $6,700.00 ",29,Yes,Yes,Visa,38,12," $2,780.10 ",Yes,70, $85.35 ," $2,011.20 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,23,No,Yes,No,No,Yes
9830-UFEBRB-WOE,4,3,Male,72,9,Agriculture,No,34,Yes," $36,000.00 ",10.5,0.87696,2.90304,No,Unmarried,1,1,0,1,0,1,0,-1,-1," $(1,000.00)",33,Yes,Yes,Visa,14,9," $1,146.70 ",Yes,30, $40.80 , $411.55 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,16,No,No,No,No,No
3912-EDPWEY-1ZP,3,3,Female,44,19,Sales,No,1,No," $59,000.00 ",5.9,0.981642,2.499358,No,Unmarried,1,6,2,0,0,1,0,-1,-1," $(1,000.00)",26,No,No,Mast,21,7," $1,221.60 ",No,48, $25.35 , $423.90 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,24,Yes,No,Yes,No,Yes
4629-OUAIRK-MZH,5,2,Male,75,17,Service,No,35,Yes," $41,000.00 ",14,2.39358,3.34642,No,Married,2,3,3,0,0,1,2,Own,Foreign," $17,400.00 ",22,No,Yes,Disc,25,12," $3,337.10 ",No,61, $26.70 , $581.45 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,Yes,Yes,No,17,Yes,No,No,No,Yes
9024-QQZDBM-RN4,5,4,Male,78,14,Professional,No,18,No," $59,000.00 ",3.4,0.529584,1.476416,No,Unmarried,1,1,1,0,0,1,1,Own,Domestic," $28,400.00 ",25,Yes,No,Visa,38,15," $3,470.70 ",No,71, $55.35 ," $1,305.40 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,Yes,Yes,Yes,No,No,No,23,Yes,No,No,No,Yes
