,CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,Gender_num,LoanDefault_num,DebtToIncomeRatio_Recoded,Age_Recoded,PhoneCoTenure_Coded,OwnsMobileDevice_Coded,HomeOwner2,VoiceLastMonth_Coded,CardSpendMonth_cat,EquipmentOverTenure_cat,CarValue_cat
55,8267-UTARFV-TZK,4,1,Female,61,20,Service,No,11,No,62000.0,2.3,0.537602,0.888398,2,1,4.0,2.0,0.0,2.0,0.0,1.0,0,-1,-1,1000.0,23,No,Yes,AMEX,12,10,4158.0,Yes,30, $16.80 , $174.05 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,Yes,Yes,Yes,Yes,18,No,Yes,No,No,No,2.0,2,1,3,2,2,2.0,16.8,1,1,1
56,4432-KMTQXO-788,5,4,Female,56,19,Professional,No,6,No,138000.0,7.0,4.47258,5.18742,2,1,2.0,0.0,0.0,0.0,0.0,0.0,5,Own,Domestic,67800.0,19,No,Yes,Disc,35,10,6938.0,Yes,66, $66.15 ," $1,442.05 ",Yes, $48.05 ,3054.8,Yes,1, $60.50 ,2,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,14,Yes,Yes,Yes,Yes,Yes,2.0,2,2,3,4,2,1.0,66.15,1,2,3
57,9172-WITHKP-BXZ,2,1,Female,29,17,Sales,No,1,No,35000.0,5.7,1.079295,0.915705,2,1,2.0,0.0,0.0,0.0,0.0,0.0,3,Lease,Foreign,16800.0,20,No,Yes,Mast,11,15,3630.0,Yes,57, $51.15 , $934.00 ,No, $-   ,0.0,Yes,1, $43.15 ,1,Yes,Yes,No,1,Yes,Yes,Yes,Yes,Yes,22,Yes,Yes,Yes,No,Yes,2.0,2,2,1,3,2,1.0,51.15,1,1,1
58,1114-UELZXT-QT7,4,1,Female,68,11,Agriculture,No,36,Yes,35000.0,12.2,0.74298,3.52702,2,1,2.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,13900.0,19,Yes,No,AMEX,30,4,1455.9,No,64, $53.10 ," $1,114.00 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,21,No,No,No,Yes,Yes,2.0,2,3,4,4,1,1.0,53.1,1,1,1
59,0992-DNDKIT-CUP,5,3,Male,22,16,Labor,No,0,No,20000.0,5.2,0.27976,0.76024,1,1,4.0,3.0,3.0,0.0,0.0,0.0,0,-1,-1,1000.0,19,Yes,Yes,Disc,4,16,4823.0,Yes,29, $21.60 , $220.90 ,Yes, $21.40 ,559.85,No,0, $-   ,1,No,No,No,4,No,No,No,No,Yes,18,Yes,Yes,Yes,No,No,1.0,1,2,1,2,2,1.0,21.6,1,1,1
60,2654-JRLXAI-HC7,2,1,Female,46,10,Professional,No,5,No,25000.0,7.7,0.4774,1.4476,2,2,1.0,6.0,0.0,0.0,0.0,0.0,2,Own,Domestic,13400.0,26,Yes,Yes,Visa,16,7,1389.5,No,31, $27.60 , $322.50 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,Yes,No,Yes,No,No,20,No,No,No,No,Yes,2.0,2,2,2,2,1,1.0,27.6,1,1,1
61,0405-BACHZT-AYK,4,1,Male,24,17,Professional,No,0,No,33000.0,3.9,0.428571,0.858429,2,1,3.0,1.0,1.0,0.0,0.0,1.0,2,Own,Foreign,16800.0,30,No,No,Disc,6,12,1885.2,No,5, $17.85 , $38.25 ,Yes, $41.85 ,163.4,No,1, $25.40 ,1,No,Yes,No,4,No,No,No,No,Yes,22,Yes,Yes,Yes,Yes,No,1.0,2,1,1,1,2,2.0,17.85,1,1,1
62,4939-KCMADL-HLM,3,2,Female,78,16,Sales,No,18,Yes,32000.0,23.1,3.171168,4.220832,2,1,2.0,9.0,0.0,0.0,0.0,0.0,1,Lease,Domestic,14800.0,22,No,No,Visa,19,11,1762.0,No,39, $20.25 , $234.75 ,No, $-   ,0.0,Yes,1, $32.20 ,1,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,No,20,Yes,No,No,Yes,No,2.0,2,4,4,3,1,1.0,20.25,1,1,1
63,4724-UVMKNV-Z1I,2,2,Male,73,10,Professional,No,31,Yes,16000.0,3.0,0.29856,0.18144,2,1,4.0,5.0,0.0,0.0,0.0,0.0,2,Lease,Domestic,7000.0,19,No,No,AMEX,33,11,3037.3,No,66, $57.30 ," $1,231.75 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,33,No,No,No,No,Yes,1.0,2,1,4,4,1,1.0,57.3,1,1,1
64,4231-HZEXGK-HRI,4,3,Female,26,20,Professional,No,0,No,64000.0,3.9,0.391872,2.104128,1,2,1.0,2.0,1.0,1.0,0.0,0.0,2,Own,Domestic,27300.0,33,Yes,No,Disc,3,14,4107.8,Yes,8, $6.15 , $15.45 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,1,No,No,No,No,No,19,Yes,No,No,No,No,2.0,1,1,1,1,1,1.0,6.15,1,1,2
65,4979-WSWKYV-BSV,2,1,Female,44,15,Service,No,7,No,31000.0,14.8,2.105892,2.482108,2,2,1.0,12.0,0.0,0.0,0.0,0.0,3,Own,Foreign,13500.0,21,No,Yes,AMEX,21,9,4204.8,No,52, $36.75 , $629.55 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,Yes,No,24,Yes,No,No,No,No,2.0,2,3,2,3,1,1.0,36.75,1,1,1
66,7245-IUATZR-VLV,5,1,Male,30,12,Sales,No,1,No,18000.0,14.5,0.79866,1.81134,2,1,4.0,0.0,0.0,0.0,0.0,0.0,5,Own,Domestic,10200.0,21,No,Yes,Visa,12,10,2635.5,Yes,27, $9.60 , $86.30 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,21,No,No,No,No,Yes,1.0,2,3,1,2,1,1.0,9.6,1,1,1
67,2041-WAUPOH-84L,1,4,Male,44,8,Sales,No,9,No,41000.0,3.1,0.151249,1.119751,2,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,16400.0,32,No,Yes,Visa,9,10,3211.9,No,14, $17.10 , $75.95 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,20,Yes,No,Yes,No,No,1.0,2,1,2,1,1,1.0,17.1,1,1,1
68,5472-GUGMBS-ZVK,3,2,Female,21,12,Service,Yes,1,No,22000.0,2.7,0.275616,0.318384,1,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Domestic,11500.0,29,No,Yes,Othe,3,16,4610.3,Yes,6, $13.65 , $26.35 ,No, $-   ,0.0,No,0, $-   ,1,Yes,No,No,0,No,No,No,Yes,No,17,Yes,No,No,No,No,2.0,1,1,1,1,1,2.0,13.65,1,1,1
69,1811-FUILIP-L3S,3,1,Female,62,9,Crafts,Yes,31,Yes,14000.0,15.0,0.5754,1.5246,2,1,2.0,3.0,0.0,1.0,0.0,1.0,3,Lease,Foreign,5100.0,18,No,No,Visa,37,7,797.5,No,70, $125.25 ," $2,817.05 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,No,Yes,Yes,No,16,No,No,No,No,Yes,2.0,2,3,3,4,1,2.0,125.25,1,1,1
70,2687-GRSYRT-YRW,4,3,Male,33,14,Sales,Yes,4,No,82000.0,6.9,3.745596,1.912404,2,1,2.0,5.0,0.0,0.0,0.0,1.0,2,Lease,Foreign,58400.0,30,No,Yes,AMEX,8,9,3281.9,No,21, $13.35 , $81.70 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,Yes,15,Yes,No,Yes,No,Yes,1.0,2,2,2,2,1,2.0,13.35,1,1,3
71,9184-ABVZGX-Z4V,2,1,Male,65,17,Sales,Yes,7,No,91000.0,0.3,0.094731,0.178269,2,2,1.0,0.0,0.0,0.0,0.0,1.0,1,Lease,Domestic,53900.0,17,Yes,Yes,AMEX,36,11,4517.3,Yes,68, $66.00 ," $1,487.15 ",Yes, $55.95 ,3887.2,Yes,1, $84.85 ,2,Yes,Yes,Yes,4,Yes,No,No,No,Yes,17,Yes,No,Yes,Yes,Yes,1.0,2,1,4,4,1,2.0,66.0,1,3,3
72,9891-ZXATIA-55Z,3,2,Male,38,16,Labor,No,10,No,74000.0,4.7,0.699078,2.778922,2,1,2.0,0.0,0.0,0.0,0.0,1.0,5,Own,Foreign,36500.0,27,Yes,Yes,AMEX,15,9,7489.5,Yes,36, $42.30 , $521.90 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,Yes,No,No,No,No,18,No,Yes,No,No,No,1.0,2,1,2,2,2,2.0,42.3,1,1,2
73,6246-WBWHHS-GFB,4,3,Female,34,15,Sales,No,3,No,46000.0,2.1,0.358386,0.607614,2,2,2.0,2.0,2.0,0.0,0.0,1.0,3,Own,Domestic,17500.0,28,No,Yes,AMEX,14,6,1416.3,Yes,31, $32.40 , $354.45 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,1,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,No,No,2.0,2,1,2,2,2,2.0,32.4,1,1,1
74,2212-AOYDMW-0ZV,2,2,Male,78,20,Professional,Yes,13,Yes,14000.0,8.2,0.307664,0.840336,2,1,2.0,4.0,0.0,0.0,0.0,1.0,2,Lease,Domestic,8000.0,25,No,No,Disc,39,9,2428.1,No,72, $107.40 ," $2,537.20 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,1,Yes,No,No,Yes,No,16,Yes,No,No,No,Yes,1.0,2,2,4,4,1,2.0,107.4,1,1,1
75,8268-VLELYK-IJK,5,3,Female,47,10,Service,No,17,No,68000.0,22.0,5.40056,9.55944,1,2,1.0,0.0,0.0,0.0,0.0,1.0,4,Own,Foreign,40500.0,26,No,No,Visa,16,16,5288.1,No,28, $23.85 , $213.90 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,15,No,No,No,No,No,2.0,1,4,2,2,1,2.0,23.85,1,1,2
76,6023-TINSQC-7T4,3,3,Female,60,19,Labor,No,22,No,101000.0,7.2,1.498032,5.773968,2,1,2.0,2.0,0.0,1.0,1.0,0.0,2,Own,Domestic,39700.0,30,Yes,Yes,AMEX,12,9,12608.3,Yes,14, $30.30 , $121.55 ,Yes, $39.05 ,494.8,Yes,1, $22.65 ,1,Yes,Yes,Yes,4,No,Yes,Yes,Yes,Yes,17,Yes,No,No,Yes,No,2.0,2,2,3,1,1,1.0,30.3,2,1,2
77,2332-AAKERL-PNS,3,4,Female,61,17,Professional,No,7,No,121000.0,9.1,4.085081,6.925919,2,1,2.0,5.0,0.0,2.0,3.0,1.0,2,Own,Domestic,67700.0,28,Yes,Yes,Visa,31,13,2963.3,No,60, $28.50 , $540.00 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,No,Yes,No,19,No,No,No,No,Yes,2.0,2,2,3,4,1,2.0,28.5,1,1,3
78,8888-ERPHEF-H3V,4,5,Female,77,11,Service,No,23,Yes,19000.0,15.3,0.866286,2.040714,2,2,1.0,8.0,0.0,0.0,0.0,0.0,2,Lease,Domestic,9800.0,30,No,Yes,Mast,13,5,914.0,No,32, $15.15 , $150.00 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,29,No,No,No,No,Yes,2.0,2,4,4,2,1,1.0,15.15,1,1,1
79,0213-HSPXOI-LYR,5,5,Female,21,16,Crafts,No,0,No,30000.0,13.5,1.22715,2.82285,1,1,4.0,0.0,0.0,0.0,0.0,1.0,2,Own,Foreign,9900.0,31,No,Yes,Disc,4,17,5459.2,Yes,10, $14.10 , $52.35 ,Yes, $24.70 ,190.85,No,0, $-   ,1,No,No,No,2,No,No,No,No,Yes,20,Yes,Yes,Yes,No,No,2.0,1,3,1,1,2,2.0,14.1,1,1,1
80,9095-NXHCNI-HXG,3,3,Female,31,19,Professional,No,1,No,43000.0,2.1,0.706146,0.196854,1,2,3.0,4.0,0.0,0.0,0.0,0.0,3,Own,Foreign,28500.0,37,No,No,Disc,1,10,3089.6,No,2, $12.90 , $6.30 ,Yes, $32.85 ,42.85,Yes,1, $28.75 ,1,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,No,No,2.0,1,1,1,1,2,1.0,12.9,1,1,2
81,4115-RQKQTM-RXB,1,4,Male,74,11,Professional,No,26,Yes,18000.0,1.4,0.054432,0.197568,2,2,1.0,7.0,0.0,0.0,0.0,0.0,7,Lease,Domestic,11000.0,32,Yes,No,Othe,23,8,2416.7,No,50, $44.40 , $708.25 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,Yes,No,Yes,Yes,24,No,No,No,No,Yes,1.0,2,1,4,3,1,1.0,44.4,1,1,1
82,4730-MCQYEE-7XQ,4,2,Female,27,20,Sales,No,0,No,42000.0,16.4,1.370712,5.517288,2,1,4.0,2.0,0.0,2.0,0.0,0.0,2,Own,Domestic,17800.0,27,No,Yes,Disc,9,12,3884.4,Yes,41, $46.95 , $580.35 ,Yes, $49.00 ,2046.8,Yes,1, $49.25 ,1,Yes,Yes,Yes,4,Yes,Yes,No,Yes,Yes,20,Yes,Yes,Yes,No,Yes,2.0,2,4,1,3,2,1.0,46.95,1,2,1
83,4048-TDAQGT-9Y6,1,2,Male,64,10,Labor,No,36,No,327000.0,11.7,15.533154,22.725846,2,1,2.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,85800.0,23,No,Yes,AMEX,40,9,7848.1,No,72, $302.10 ," $7,400.85 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,No,16,Yes,No,No,No,Yes,1.0,2,3,4,4,1,1.0,302.1,1,1,4
84,4336-AZJUON-KO0,5,4,Male,72,18,Professional,No,9,No,30000.0,6.9,0.17595,1.89405,2,1,2.0,3.0,0.0,0.0,0.0,1.0,2,Own,Domestic,12800.0,20,No,Yes,Visa,13,6,887.8,No,40, $37.20 , $507.25 ,No, $-   ,0.0,No,0, $-   ,1,Yes,No,Yes,2,Yes,No,Yes,Yes,No,24,Yes,Yes,No,Yes,Yes,1.0,2,2,4,3,2,2.0,37.2,1,1,1
85,5495-XNMJLP-GBP,4,4,Male,66,16,Professional,No,21,Yes,96000.0,15.6,8.326656,6.649344,2,1,2.0,0.0,0.0,0.0,0.0,1.0,2,Own,Foreign,44100.0,31,No,Yes,Visa,38,13,4206.3,No,70, $73.65 ," $1,858.25 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,No,1,Yes,Yes,Yes,Yes,No,22,Yes,No,Yes,No,Yes,1.0,2,4,4,4,1,2.0,73.65,1,1,2
86,9844-JTMVSQ-J5G,3,2,Male,55,16,Crafts,No,29,No,143000.0,10.9,9.66394,5.92306,2,2,1.0,0.0,0.0,0.0,0.0,1.0,5,Own,Domestic,94800.0,23,No,Yes,AMEX,37,11,9955.0,No,69, $55.50 ," $1,286.10 ",Yes, $54.40 ,3676.2,Yes,0, $-   ,1,Yes,Yes,No,1,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,No,Yes,Yes,1.0,2,3,3,4,2,2.0,55.5,2,3,4
87,6960-IEHYJM-SCB,5,1,Female,20,15,Sales,No,0,No,25000.0,6.8,0.9061,0.7939,1,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,14700.0,32,No,No,Disc,2,5,993.4,Yes,7, $10.95 , $29.10 ,Yes, $35.95 ,210.55,Yes,1, $30.80 ,1,Yes,Yes,Yes,2,No,Yes,Yes,Yes,Yes,33,Yes,Yes,Yes,Yes,No,2.0,1,2,1,1,2,1.0,10.95,1,1,1
88,2566-HGSGRK-ROU,3,1,Male,59,18,Sales,No,7,No,68000.0,6.5,2.14812,2.27188,2,2,1.0,0.0,0.0,0.0,0.0,0.0,3,Own,Foreign,34200.0,18,No,No,Disc,20,8,6026.7,No,56, $59.85 ," $1,154.15 ",Yes, $61.90 ,3395.0,Yes,1, $74.80 ,2,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,Yes,Yes,1.0,2,2,3,3,1,1.0,59.85,1,3,2
89,7164-HJCLUK-29N,3,2,Female,69,8,Professional,Yes,16,No,78000.0,12.7,6.68655,3.21945,2,1,2.0,2.0,1.0,1.0,0.0,0.0,0,-1,-1,1000.0,23,No,Yes,Disc,40,10,3649.4,No,72, $140.10 ," $3,491.90 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,No,0,Yes,Yes,Yes,Yes,No,16,No,No,No,Yes,Yes,2.0,2,3,4,4,1,1.0,140.1,1,1,1
90,5052-NKTQMH-BKA,1,2,Female,43,13,Sales,No,2,No,38000.0,6.5,0.45448,2.01552,2,2,1.0,0.0,0.0,0.0,0.0,1.0,3,Own,Foreign,18200.0,24,No,No,Mast,9,6,1312.1,Yes,17, $19.80 , $114.15 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,16,Yes,Yes,Yes,No,No,2.0,2,2,2,1,2,2.0,19.8,1,1,1
91,8802-ZPAEGX-52Q,3,1,Male,62,15,Sales,No,7,No,56000.0,27.7,2.450896,13.061104,2,1,3.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,18000.0,21,No,Yes,Disc,27,10,4055.3,No,54, $31.35 , $553.75 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,17,No,No,Yes,No,Yes,1.0,2,4,3,3,1,1.0,31.35,1,1,1
92,0309-KOSUPM-CSV,5,2,Male,32,14,Professional,No,5,No,65000.0,14.1,4.133415,5.031585,1,2,1.0,1.0,1.0,0.0,0.0,1.0,2,Own,Domestic,36700.0,27,No,Yes,Mast,7,12,3523.5,No,10, $11.10 , $29.90 ,Yes, $32.95 ,261.2,No,0, $-   ,1,No,No,No,3,No,No,Yes,No,Yes,20,Yes,Yes,Yes,No,No,1.0,1,3,2,1,2,2.0,11.1,1,1,2
93,8514-TCRHWV-DPM,3,1,Male,78,10,Crafts,No,28,Yes,17000.0,20.8,0.625872,2.910128,2,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,9600.0,25,Yes,No,Visa,8,12,2700.4,No,26, $46.05 , $378.70 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,16,No,No,No,No,No,1.0,2,4,4,2,1,1.0,46.05,1,1,1
94,7441-RFDNVF-7SP,3,3,Male,64,15,Professional,No,11,No,62000.0,17.5,0.42315,10.42685,2,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Domestic,31900.0,25,Yes,Yes,AMEX,39,8,5054.5,No,72, $220.65 ," $5,166.20 ",Yes, $44.55 ,3259.85,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,16,Yes,No,Yes,No,Yes,1.0,2,4,4,4,1,2.0,220.65,1,2,2
95,1150-ESKSKG-FRM,1,1,Male,75,11,Sales,No,11,Yes,11000.0,8.0,0.22616,0.65384,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1,Own,Foreign,5700.0,29,No,No,Visa,14,18,3346.8,No,42, $34.35 , $457.40 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,21,No,No,No,No,No,1.0,2,2,4,3,1,1.0,34.35,1,1,1
96,7196-SOFWOP-3K6,1,1,Male,74,19,Professional,Yes,20,Yes,108000.0,9.3,4.549932,5.494068,2,1,2.0,5.0,0.0,0.0,0.0,1.0,1,Own,Foreign,39800.0,27,No,Yes,Disc,35,15,6840.9,No,69, $67.95 ," $1,550.10 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,2,Yes,No,No,Yes,Yes,23,Yes,Yes,Yes,No,Yes,1.0,2,2,4,4,2,2.0,67.95,1,1,2
97,9083-WGKZAH-8XR,2,2,Female,20,15,Sales,No,0,No,19000.0,7.6,0.280136,1.163864,1,2,1.0,4.0,0.0,0.0,0.0,1.0,2,Own,Domestic,7600.0,24,No,Yes,Disc,1,8,1331.4,Yes,1, $6.30 , $2.10 ,Yes, $25.55 ,25.55,No,0, $-   ,1,No,No,Yes,3,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No,2.0,1,2,1,1,2,2.0,6.3,1,1,1
98,8552-ZQJYEJ-BW1,3,4,Male,65,15,Sales,No,6,Yes,26000.0,11.1,0.70707,2.17893,2,2,1.0,7.0,0.0,0.0,0.0,1.0,1,Own,Domestic,15200.0,26,Yes,No,Visa,37,11,2765.6,Yes,70, $204.30 ," $4,632.00 ",Yes, $35.80 ,2430.95,Yes,0, $-   ,1,Yes,No,No,1,No,No,No,No,No,12,Yes,Yes,Yes,No,Yes,1.0,2,3,4,4,2,2.0,204.3,1,2,1
99,3686-HKVHPL-GU6,1,5,Female,66,16,Sales,No,3,No,21000.0,21.2,1.709568,2.742432,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0,-1,-1,1000.0,25,No,No,Othe,28,11,2703.0,Yes,62, $30.60 , $625.05 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,Yes,No,No,No,27,No,No,Yes,No,Yes,2.0,1,4,4,4,1,2.0,30.6,1,1,1
100,4923-DBKSJV-D3H,4,2,Female,45,19,Service,No,10,No,82000.0,7.0,1.90568,3.83432,2,1,2.0,0.0,0.0,0.0,0.0,0.0,2,Own,Foreign,50500.0,19,No,Yes,Visa,8,12,4505.5,Yes,14, $6.75 , $24.65 ,Yes, $31.35 ,438.25,Yes,0, $-   ,1,No,No,Yes,4,No,No,No,Yes,No,20,Yes,Yes,Yes,Yes,No,2.0,2,2,2,1,2,1.0,6.75,1,1,3
101,4588-ODXEGS-UGY,2,1,Female,44,13,Crafts,Yes,13,No,60000.0,12.5,2.2125,5.2875,2,1,2.0,3.0,0.0,0.0,0.0,1.0,2,Own,Domestic,35500.0,12,Yes,Yes,Mast,26,11,4015.3,Yes,70, $96.90 ," $2,239.45 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,Yes,Yes,No,No,20,No,Yes,No,No,Yes,2.0,2,3,2,4,2,2.0,96.9,1,1,2
102,2689-VYLAYC-OSJ,5,3,Female,59,11,Labor,Yes,21,No,100000.0,5.9,1.8644,4.0356,2,2,1.0,6.0,0.0,1.0,0.0,1.0,3,Own,Domestic,57100.0,21,No,Yes,Visa,30,10,2967.7,No,63, $60.00 ," $1,292.85 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,18,No,No,No,No,Yes,2.0,2,2,3,4,1,2.0,60.0,1,1,3
103,1086-IKBULJ-52W,1,3,Female,38,15,Professional,No,8,No,81000.0,10.9,4.32621,4.50279,2,1,2.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,30600.0,28,Yes,No,Disc,1,7,5691.7,No,1, $4.20 , $1.40 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,15,No,Yes,No,No,No,2.0,2,3,2,1,2,2.0,4.2,1,1,2
104,3149-SOXJIB-AZ6,2,3,Male,65,13,Service,Yes,9,No,34000.0,17.3,2.517496,3.364504,2,2,1.0,1.0,1.0,0.0,0.0,0.0,3,Own,Domestic,15200.0,20,No,No,AMEX,17,16,12027.4,Yes,36, $19.20 , $241.75 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,2,Yes,No,Yes,Yes,No,23,Yes,No,Yes,No,No,1.0,2,4,4,2,1,1.0,19.2,2,1,1
105,0198-MUHWOZ-918,1,1,Female,26,15,Sales,No,1,No,23000.0,10.3,0.61594,1.75306,1,2,1.0,5.0,0.0,0.0,0.0,0.0,2,Own,Foreign,14800.0,19,Yes,No,Mast,5,12,3796.1,Yes,8, $15.45 , $58.40 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,2,No,No,No,No,No,14,Yes,Yes,No,No,No,2.0,1,3,1,1,2,1.0,15.45,1,1,1
106,4487-UIOHOC-Y6X,1,3,Male,70,16,Professional,No,11,No,107000.0,14.1,1.191873,13.895127,2,2,1.0,3.0,2.0,0.0,0.0,0.0,1,Own,Domestic,54200.0,30,No,No,Othe,25,7,1895.9,No,56, $38.25 , $760.40 ,No, $-   ,0.0,No,0, $-   ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,No,24,Yes,Yes,No,No,Yes,1.0,2,3,4,3,2,1.0,38.25,1,1,3
107,3319-BOOXCD-PSQ,5,5,Female,65,18,Professional,No,17,No,66000.0,6.9,2.609442,1.944558,2,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Foreign,31500.0,36,No,Yes,Disc,25,11,2351.7,No,65, $67.50 ," $1,397.15 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,2,No,Yes,No,No,No,21,Yes,Yes,No,No,Yes,2.0,2,2,4,4,2,2.0,67.5,1,1,2
108,3630-CTGBIF-YIX,5,5,Female,61,9,Professional,Yes,31,No,107000.0,3.6,1.88748,1.96452,2,2,3.0,4.0,0.0,0.0,0.0,0.0,2,Own,Domestic,44100.0,27,No,No,AMEX,29,7,6242.2,No,63, $34.80 , $695.80 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,Yes,Yes,Yes,No,22,No,No,Yes,No,Yes,2.0,2,1,3,4,1,1.0,34.8,1,1,2
109,2594-FSOPWS-H02,3,4,Male,63,13,Sales,No,3,No,69000.0,3.5,1.335495,1.079505,2,2,1.0,1.0,0.0,0.0,0.0,1.0,4,Own,Foreign,53200.0,22,Yes,Yes,Disc,19,11,6711.3,Yes,45, $23.40 , $346.95 ,Yes, $28.60 ,1210.0,Yes,0, $-   ,1,No,No,No,3,No,No,No,No,No,18,Yes,No,Yes,No,Yes,1.0,2,1,4,3,1,2.0,23.4,1,1,3
110,3335-MFSNGA-J31,1,4,Female,70,11,Service,No,29,No,224000.0,2.6,1.36864,4.45536,2,2,1.0,2.0,2.0,0.0,0.0,1.0,0,-1,-1,1000.0,19,Yes,No,AMEX,37,12,7028.2,Yes,71, $86.40 ," $2,049.45 ",No, $-   ,0.0,Yes,0, $-   ,1,No,Yes,Yes,0,Yes,Yes,Yes,Yes,No,16,No,No,No,No,Yes,2.0,2,1,4,4,1,2.0,86.4,1,1,1
111,3239-YTOCDY-213,4,4,Male,64,22,Labor,No,21,Yes,28000.0,8.1,1.295028,0.972972,2,1,2.0,1.0,1.0,0.0,0.0,1.0,3,Own,Domestic,13100.0,28,Yes,Yes,Disc,34,13,3516.5,Yes,68, $70.80 ," $1,728.10 ",Yes, $39.45 ,2674.25,Yes,0, $-   ,1,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,19,Yes,Yes,Yes,Yes,No,1.0,2,2,4,4,2,2.0,70.8,1,2,1
