,UNITID,Long-term investments,Total assets,Total liabilities,Total unrestricted net assets,Total expenses-Total amount,Student service-Total amount,Academic support-Total amount,Public service-Total amount,Research-Total amount,Net assets released from restriction - Total,Total revenues and investment return - Total,Other revenue - Total,Investment return - Total,Total discounts and allowances,Tuition and fees - Total,Total student grants,Total expenses,Total revenues and investment return,Total net assets,Total restricted net assets,INSTNM,ZIP,LATITUDE,LONGITUDE
426,154536,28441659.0,44543890.0,5637862.0,7722302.0,5722847,661753,825300,0,0,0,8269948,103165,1637605,1282670.0,1141331,1282670.0,5722847.0,8269948.0,38906028.0,31183726.0,Wartburg Theological Seminary,52003-7769,42.485761,-90.691225
427,154590,6459914.0,76057203.0,51617448.0,8330169.0,23027707,6519737,1243686,0,0,0,24620380,930309,198481,14104807.0,11145571,17560667.0,23027707.0,24620380.0,24439755.0,16109586.0,William Penn University,52577,41.310111,-92.647095
428,154688,55963294.0,102972640.0,28985920.0,28587408.0,37157209,9154312,2005212,0,0,0,40961595,0,2165226,16028944.0,25899919,20128621.0,37157209.0,40961595.0,73986720.0,45399312.0,Baker University,66006-0065,38.778712,-95.187346
429,154712,32644347.0,149043877.0,62917464.0,50716186.0,53339460,6143064,3779966,0,278,0,54391704,1783751,2023305,30738499.0,25895307,33447168.0,53339460.0,54391704.0,86126413.0,35410227.0,Benedictine College,66002-1499,39.572646,-95.111473
430,154721,7082012.0,40988750.0,27554227.0,5586406.0,16570247,4561407,883448,343693,0,0,15082785,2893294,305683,6347557.0,6347557,13840226.0,16570247.0,15082785.0,13434523.0,7848117.0,Bethany College,67456-1897,38.580598,-97.67367
431,154749,18279518.0,42762776.0,5374464.0,16787920.0,14481629,4663771,1175761,728857,0,0,14312201,0,1356838,7209429.0,5686250,8081414.0,14481629.0,14312201.0,37388312.0,20600392.0,Bethel College-North Newton,67117-1716,38.075169,-97.343256
432,154855,2659639.0,17455010.0,11519652.0,-1143686.0,12797681,1721691,281947,0,0,0,13430327,0,95655,4468847.0,7489132,6537292.0,12797681.0,13430327.0,5935358.0,7079044.0,Central Christian College of Kansas,67460-5740,38.357978,-97.668597
433,155007,20522085.0,48233926.0,30651339.0,9230581.0,6280632,808893,572558,0,0,0,8376233,0,272931,650380.0,2006229,1727919.0,6280632.0,8376233.0,17582587.0,8352006.0,Donnelly College,66102,39.112256,-94.650677
434,155070,5833579.0,19379735.0,4465528.0,8472130.0,8789286,524574,319678,0,0,0,8503213,1396366,242222,2888668.0,3818469,2888668.0,8789286.0,8503213.0,14914207.0,6442077.0,Barclay College,67059-0288,37.62012,-99.105351
435,155089,65166659.0,113559056.0,11791043.0,53129760.0,27619383,7112874,2678336,0,0,0,29591510,526436,2738569,10992913.0,18561048,14331088.0,27619383.0,29591510.0,101768013.0,48638253.0,Friends University,67213,37.678459,-97.367048
436,155177,13343997.0,41998395.0,4267379.0,23048115.0,11643938,2679116,687618,436996,0,0,12794427,2,611428,5576496.0,4947486,6520321.0,11643938.0,12794427.0,37731016.0,14682901.0,Hesston College,67062-2093,38.134558,-97.433883
437,155308,365592.0,7762467.0,1064577.0,6387274.0,2899180,421896,80746,0,0,0,2708418,206134,19648,144644.0,639560,510212.0,2899180.0,2708418.0,6697890.0,310616.0,Kansas Christian College,66204-1975,38.994848,-94.666878
438,155335,21500994.0,71872821.0,20285907.0,27233280.0,26837614,5983938,1476093,0,0,0,24411724,492947,455114,16506050.0,19356281,20238446.0,26837614.0,24411724.0,51586914.0,24353634.0,Newman University,67213-2097,37.672643,-97.37768
439,155414,13541567.0,67668343.0,3984734.0,29495071.0,17993741,4688182,727667,0,0,0,18825627,0,1359900,9559611.0,9121804,11650397.0,17993741.0,18825627.0,63683609.0,34188538.0,Kansas Wesleyan University,67401-6146,38.813795,-97.607973
440,155496,3037629.0,15269565.0,4295314.0,7149992.0,5215637,820030,363806,0,0,0,4895911,117173,281426,813448.0,2324183,1372155.0,5215637.0,4895911.0,10974251.0,3824259.0,Manhattan Christian College,66502-4801,39.184806,-96.579383
441,155511,43618106.0,77712462.0,18200229.0,26909346.0,19341297,5665700,1108335,0,0,0,19760673,1385133,1570968,12387882.0,8226051,14224637.0,19341297.0,19760673.0,59512233.0,32602887.0,McPherson College,67460-1402,38.371422,-97.642996
442,155520,14231914.0,56909650.0,18446503.0,15489755.0,34056918,5631890,2044821,147823,2712,0,38790083,134584,626776,14081183.0,22101000,17781808.0,34056918.0,38790083.0,38463147.0,22973392.0,MidAmerica Nazarene University,66062-1899,38.875615,-94.781635
443,155627,18983360.0,96898536.0,75881378.0,8168440.0,55930131,17283864,6003410,0,0,0,58419909,1657875,599780,20041994.0,40142344,26715188.0,55930131.0,58419909.0,21017158.0,12848718.0,Ottawa University-Ottawa,66067-3399,38.603173,-95.264187
444,155812,21773418.0,52609355.0,8314025.0,22662891.0,24961616,5948976,1003049,0,0,0,27975085,198007,1737876,9603563.0,18140619,12003072.0,24961616.0,27975085.0,44295330.0,21632439.0,University of Saint Mary,66048-5082,39.279396,-94.906743
445,155900,18440396.0,38133988.0,12151005.0,-3839816.0,25534759,814143,2364975,0,0,0,23651901,0,1795557,12380076.0,13872558,15227162.0,25534759.0,23651901.0,25982983.0,29822799.0,Southwestern College,67156-2499,37.248608,-96.975405
446,155937,14217133.0,49393182.0,14334629.0,-2259965.0,15088449,3868853,794969,0,0,0,15998144,0,545232,6943281.0,6024730,9073928.0,15088449.0,15998144.0,35058553.0,37318518.0,Sterling College,67579,38.219937,-98.208644
447,155973,13024448.0,46379882.0,8758465.0,26205285.0,15946282,5076184,888744,0,0,0,17445109,591758,358893,9100279.0,6112158,10586674.0,15946282.0,17445109.0,37621417.0,11416132.0,Tabor College,67063-1799,38.348606,-97.200949
448,156189,52848527.0,103393373.0,2657741.0,71829607.0,14867434,2287780,1426901,0,0,0,24817599,191435,2637748,2204892.0,4368097,8011038.0,14867434.0,24817599.0,100735632.0,28906025.0,Alice Lloyd College,41844,37.335087,-82.875068
449,156213,61127906.0,142043154.0,14201042.0,59234192.0,37974268,6533368,2370197,199340,0,0,42655767,1070831,3060337,16100192.0,22877681,21189537.0,37974268.0,42655767.0,127842112.0,68607920.0,Asbury University,40390-1198,37.862029,-84.662606
450,156222,161769589.0,277244548.0,10676434.0,88596731.0,29347647,3027226,2951297,34425,0,0,33027239,1304319,7206743,7231837.0,10089114,7231837.0,29347647.0,33027239.0,266568114.0,177971383.0,Asbury Theological Seminary,40390-1199,37.861561,-84.660127
451,156286,76230935.0,221456711.0,89444093.0,78355306.0,76919436,17728312,6784107,87084,0,0,76466327,1550266,769093,60605905.0,61298795,70936607.0,76919436.0,76466327.0,132012618.0,53657312.0,Bellarmine University,40205-0671,38.219279,-85.704997
452,156295,1279893900.0,1652346491.0,82294831.0,812590400.0,131978461,12134512,11227190,42734682,0,0,175899234,3296663,65758111,73289560.0,4539595,88702017.0,131978461.0,175899234.0,1570051660.0,757461260.0,Berea College,40404-2182,37.57202,-84.292893
453,156356,13416972.0,37991215.0,6231711.0,14246945.0,14518205,4542905,373960,0,0,0,13709011,151547,-24711,7128899.0,8565519,11497047.0,14518205.0,13709011.0,31759504.0,17512559.0,Brescia University,42301-3023,37.769041,-87.111639
454,156365,23815103.0,147882355.0,51702344.0,71316948.0,88779592,24702362,6062973,0,0,0,124703791,3626023,1424923,24876811.0,105904749,39411194.0,88779592.0,124703791.0,96180011.0,24863063.0,Campbellsville University,42718-2799,37.343342,-85.348943
455,156408,341831964.0,513736308.0,135451923.0,127505806.0,65159277,12674239,4091296,0,0,0,74956040,320609,16689516,35068177.0,26244165,38610203.0,65159277.0,74956040.0,378284385.0,250778579.0,Centre College,40422-1394,37.645709,-84.779392
456,156417,21478317.0,27071016.0,120517.0,6082433.0,3122457,346485,412920,0,0,0,3214784,0,1152697,334116.0,477130,688459.0,3122457.0,3214784.0,26950499.0,20868066.0,Clear Creek Baptist Bible College,40977-9752,36.725236,-83.727702
457,156541,105539881.0,316852786.0,71306764.0,161068161.0,91439375,26180646,3334835,508005,0,0,137837601,447216,3091830,21209277.0,112247612,33694414.0,91439375.0,137837601.0,245546022.0,84477861.0,University of the Cumberlands,40769,36.737048,-84.161646
458,156727,0.0,86987420.0,22627491.0,41881237.0,30055244,1665769,2431117,0,0,0,40114562,0,3690622,0.0,33641557,1450129.0,30055244.0,40114562.0,64359929.0,22478692.0,Frontier Nursing University,40383,38.051018,-84.692791
459,156745,36396153.0,86292363.0,43211834.0,-4440788.0,32042468,7360171,3915264,0,0,0,29213728,1078001,1859061,24901828.0,12743510,28418216.0,32042468.0,29213728.0,43080529.0,47521317.0,Georgetown College,40324-1696,38.207615,-84.553767
460,157030,3751792.0,7755950.0,411039.0,4860565.0,2014508,15350,68292,0,0,0,2007275,0,170264,94930.0,489233,324279.0,2014508.0,2007275.0,7344911.0,2484346.0,Kentucky Mountain Bible College,41339,37.603443,-83.438765
461,157076,30914260.0,59474488.0,18590332.0,4341695.0,17347980,5135577,1048869,14902,0,0,17001605,0,955418,9952033.0,8992388,14548800.0,17347980.0,17001605.0,40884156.0,36542461.0,Kentucky Wesleyan College,42301,37.744489,-87.119658
462,157100,12326224.0,34035027.0,10066805.0,14114800.0,12703809,1533522,204953,0,0,0,12621337,656296,501017,4713549.0,4558646,7051000.0,12703809.0,12621337.0,23968222.0,9853422.0,Kentucky Christian University,41143-1199,38.338805,-82.945561
463,157207,41640993.0,41834064.0,1485857.0,13842802.0,2869327,137304,261826,0,0,0,2190561,0,1107641,66000.0,229267,66000.0,2869327.0,2190561.0,40348207.0,26505405.0,Lexington Theological Seminary,40503,37.996332,-84.526079
464,157216,27320756.0,88407572.0,29148712.0,35385170.0,37137493,10826472,2046829,0,0,0,38380232,0,2654249,26756891.0,20530425,40355455.0,37137493.0,38380232.0,59258860.0,23873690.0,Lindsey Wilson College,42728-1223,37.101502,-85.299997
465,157298,83051926.0,110435611.0,19097683.0,20315751.0,8791745,550485,1411882,64641,246097,0,4788665,430971,1350212,1012590.0,122779,1307024.0,8791745.0,4788665.0,91337928.0,71022177.0,Louisville Presbyterian Theological Seminary,40205-1798,38.237056,-85.686411
466,157377,24472035.0,63152434.0,25251929.0,16109414.0,18682892,4539140,1087297,0,0,0,21143712,745133,1404242,6691333.0,13540965,11266811.0,18682892.0,21143712.0,37900505.0,21791091.0,Midway University,40347-1120,38.146126,-84.678142
467,157535,23399598.0,157824868.0,105343561.0,29033409.0,54613166,9801395,6412932,23724,124427,0,55134577,0,1258815,11010122.0,43657733,21408399.0,54613166.0,55134577.0,52481307.0,23447898.0,University of Pikeville,41501,37.479232,-82.521063
468,157748,78719458.0,193429837.0,34036023.0,68954368.0,47982942,7857722,3702466,0,0,0,50831203,1291686,3902046,764061.0,25802607,764061.0,47982942.0,50831203.0,159393814.0,90439446.0,The Southern Baptist Theological Seminary,40280-0001,38.248216,-85.687649
469,157757,20317681.0,76979092.0,12056802.0,39327070.0,34411462,4949196,1350102,0,265495,0,36012171,305412,495420,6274730.0,28954114,11891623.0,34411462.0,36012171.0,64922290.0,25595220.0,Spalding University,40203-2188,38.242407,-85.757725
470,157809,23614694.0,59384028.0,21285771.0,11308938.0,32616641,8906737,1710484,0,0,0,33871499,168382,1036854,20093050.0,25387234,26082941.0,32616641.0,33871499.0,38098257.0,26789319.0,Thomas More University,41017-3495,39.022963,-84.568923
471,157818,195190228.0,330287741.0,74851392.0,45345727.0,40003604,8865427,5188659,0,42672,0,59965616,1061485,25046001,18907958.0,18504115,23391160.0,40003604.0,59965616.0,255436349.0,210090622.0,Transylvania University,40508-1797,38.052983,-84.493202
472,157863,33433134.0,76881692.0,21805008.0,17989712.0,21095976,6021175,2307671,463017,0,0,28713364,7079535,3387081,11823578.0,13408037,17697014.0,21095976.0,28713364.0,55076684.0,37086972.0,Union College,40906-1499,36.870875,-83.888477
473,158325,,,,,798181,24835,0,0,0,0,837201,0,0,169531.0,667670,169531.0,,,,,Baton Rouge General Medical Center School of Nursing & School of Radiologic Technology,70806,30.449088,-91.153084
474,158477,133109778.0,169899231.0,20112760.0,10452613.0,25682839,6443547,1755988,124576,0,0,22689839,279672,5336644,12726156.0,7009486,15293832.0,25682839.0,22689839.0,149786471.0,139333858.0,Centenary College of Louisiana,71104,32.483335,-93.730834
475,158802,94485365.0,277443899.0,8713094.0,186078428.0,47156837,6973205,5782587,0,2734832,0,44020917,0,5070734,11487135.0,11617089,16528423.0,47156837.0,44020917.0,268730805.0,82652377.0,Dillard University,70122,29.996587,-90.06464
476,159568,39292077.0,95337225.0,22575485.0,31072869.0,24169838,5694093,704855,18856,0,0,25139571,1583172,2804202,5621426.0,11547306,11491444.0,24169838.0,25139571.0,72761740.0,41688871.0,Louisiana College,71359,31.324528,-92.425973
477,159656,248958000.0,515765000.0,208981000.0,149009000.0,100298000,12001000,9160000,2568000,728000,0,101646000,0,7446000,70450000.0,59991000,80034018.0,100298000.0,101646000.0,306784000.0,157775000.0,Loyola University New Orleans,70118-6143,29.936141,-90.120417
