gutenberg_id,text,document
36,streamers of smoke. An enterprising sweet-stuff dealer in the Chobham,The War of the Worlds_3
36,Road had sent up his son with a barrow-load of green apples and ginger,The War of the Worlds_3
36,beer.,The War of the Worlds_3
36,,The War of the Worlds_3
36,"Going to the edge of the pit, I found it occupied by a group of about",The War of the Worlds_3
36,"half a dozen men—Henderson, Ogilvy, and a tall, fair-haired man that I",The War of the Worlds_3
36,"afterwards learned was Stent, the Astronomer Royal, with several",The War of the Worlds_3
36,workmen wielding spades and pickaxes. Stent was giving directions in a,The War of the Worlds_3
36,"clear, high-pitched voice. He was standing on the cylinder, which was",The War of the Worlds_3
36,now evidently much cooler; his face was crimson and streaming with,The War of the Worlds_3
36,"perspiration, and something seemed to have irritated him.",The War of the Worlds_3
36,,The War of the Worlds_3
36,"A large portion of the cylinder had been uncovered, though its lower",The War of the Worlds_3
36,end was still embedded. As soon as Ogilvy saw me among the staring,The War of the Worlds_3
36,"crowd on the edge of the pit he called to me to come down, and asked me",The War of the Worlds_3
36,"if I would mind going over to see Lord Hilton, the lord of the manor.",The War of the Worlds_3
36,,The War of the Worlds_3
36,"The growing crowd, he said, was becoming a serious impediment to their",The War of the Worlds_3
36,"excavations, especially the boys. They wanted a light railing put up,",The War of the Worlds_3
36,and help to keep the people back. He told me that a faint stirring was,The War of the Worlds_3
36,"occasionally still audible within the case, but that the workmen had",The War of the Worlds_3
36,"failed to unscrew the top, as it afforded no grip to them. The case",The War of the Worlds_3
36,"appeared to be enormously thick, and it was possible that the faint",The War of the Worlds_3
36,sounds we heard represented a noisy tumult in the interior.,The War of the Worlds_3
36,,The War of the Worlds_3
36,"I was very glad to do as he asked, and so become one of the privileged",The War of the Worlds_3
36,spectators within the contemplated enclosure. I failed to find Lord,The War of the Worlds_3
36,"Hilton at his house, but I was told he was expected from London by the",The War of the Worlds_3
36,six o’clock train from Waterloo; and as it was then about a quarter,The War of the Worlds_3
36,"past five, I went home, had some tea, and walked up to the station to",The War of the Worlds_3
36,waylay him.,The War of the Worlds_3
36,,The War of the Worlds_3
36,,The War of the Worlds_3
36,,The War of the Worlds_3
36,,The War of the Worlds_3
36,IV.,The War of the Worlds_4
36,THE CYLINDER OPENS.,The War of the Worlds_4
36,,The War of the Worlds_4
36,,The War of the Worlds_4
36,When I returned to the common the sun was setting. Scattered groups,The War of the Worlds_4
36,"were hurrying from the direction of Woking, and one or two persons were",The War of the Worlds_4
36,"returning. The crowd about the pit had increased, and stood out black",The War of the Worlds_4
36,"against the lemon yellow of the sky—a couple of hundred people,",The War of the Worlds_4
36,"perhaps. There were raised voices, and some sort of struggle appeared",The War of the Worlds_4
36,to be going on about the pit. Strange imaginings passed through my,The War of the Worlds_4
36,mind. As I drew nearer I heard Stent’s voice:,The War of the Worlds_4
36,,The War of the Worlds_4
36,“Keep back! Keep back!”,The War of the Worlds_4
36,,The War of the Worlds_4
36,A boy came running towards me.,The War of the Worlds_4
36,,The War of the Worlds_4
36,"“It’s a-movin’,” he said to me as he passed; “a-screwin’ and a-screwin’",The War of the Worlds_4
36,"out. I don’t like it. I’m a-goin’ ’ome, I am.”",The War of the Worlds_4
36,,The War of the Worlds_4
36,"I went on to the crowd. There were really, I should think, two or three",The War of the Worlds_4
36,"hundred people elbowing and jostling one another, the one or two ladies",The War of the Worlds_4
36,there being by no means the least active.,The War of the Worlds_4
36,,The War of the Worlds_4
36,“He’s fallen in the pit!” cried some one.,The War of the Worlds_4
36,,The War of the Worlds_4
36,“Keep back!” said several.,The War of the Worlds_4
36,,The War of the Worlds_4
36,"The crowd swayed a little, and I elbowed my way through. Every one",The War of the Worlds_4
36,seemed greatly excited. I heard a peculiar humming sound from the pit.,The War of the Worlds_4
36,,The War of the Worlds_4
36,“I say!” said Ogilvy; “help keep these idiots back. We don’t know,The War of the Worlds_4
36,"what’s in the confounded thing, you know!”",The War of the Worlds_4
36,,The War of the Worlds_4
36,"I saw a young man, a shop assistant in Woking I believe he was,",The War of the Worlds_4
36,standing on the cylinder and trying to scramble out of the hole again.,The War of the Worlds_4
36,The crowd had pushed him in.,The War of the Worlds_4
36,,The War of the Worlds_4
36,The end of the cylinder was being screwed out from within. Nearly two,The War of the Worlds_4
36,"feet of shining screw projected. Somebody blundered against me, and I",The War of the Worlds_4
36,"narrowly missed being pitched onto the top of the screw. I turned, and",The War of the Worlds_4
36,"as I did so the screw must have come out, for the lid of the cylinder",The War of the Worlds_4
36,fell upon the gravel with a ringing concussion. I stuck my elbow into,The War of the Worlds_4
36,"the person behind me, and turned my head towards the Thing again. For a",The War of the Worlds_4
36,moment that circular cavity seemed perfectly black. I had the sunset in,The War of the Worlds_4
36,my eyes.,The War of the Worlds_4
36,,The War of the Worlds_4
36,I think everyone expected to see a man emerge—possibly something a,The War of the Worlds_4
36,"little unlike us terrestrial men, but in all essentials a man. I know I",The War of the Worlds_4
36,"did. But, looking, I presently saw something stirring within the",The War of the Worlds_4
36,"shadow: greyish billowy movements, one above another, and then two",The War of the Worlds_4
36,luminous disks—like eyes. Then something resembling a little grey,The War of the Worlds_4
36,"snake, about the thickness of a walking stick, coiled up out of the",The War of the Worlds_4
36,"writhing middle, and wriggled in the air towards me—and then another.",The War of the Worlds_4
36,,The War of the Worlds_4
36,A sudden chill came over me. There was a loud shriek from a woman,The War of the Worlds_4
36,"behind. I half turned, keeping my eyes fixed upon the cylinder still,",The War of the Worlds_4
36,"from which other tentacles were now projecting, and began pushing my",The War of the Worlds_4
36,way back from the edge of the pit. I saw astonishment giving place to,The War of the Worlds_4
36,horror on the faces of the people about me. I heard inarticulate,The War of the Worlds_4
36,exclamations on all sides. There was a general movement backwards. I,The War of the Worlds_4
36,saw the shopman struggling still on the edge of the pit. I found myself,The War of the Worlds_4
36,"alone, and saw the people on the other side of the pit running off,",The War of the Worlds_4
36,"Stent among them. I looked again at the cylinder, and ungovernable",The War of the Worlds_4
36,terror gripped me. I stood petrified and staring.,The War of the Worlds_4
36,,The War of the Worlds_4
36,"A big greyish rounded bulk, the size, perhaps, of a bear, was rising",The War of the Worlds_4
36,slowly and painfully out of the cylinder. As it bulged up and caught,The War of the Worlds_4
36,"the light, it glistened like wet leather.",The War of the Worlds_4
36,,The War of the Worlds_4
36,Two large dark-coloured eyes were regarding me steadfastly. The mass,The War of the Worlds_4
36,"that framed them, the head of the thing, was rounded, and had, one",The War of the Worlds_4
36,"might say, a face. There was a mouth under the eyes, the lipless brim",The War of the Worlds_4
36,"of which quivered and panted, and dropped saliva. The whole creature",The War of the Worlds_4
36,heaved and pulsated convulsively. A lank tentacular appendage gripped,The War of the Worlds_4
36,"the edge of the cylinder, another swayed in the air.",The War of the Worlds_4
36,,The War of the Worlds_4
36,Those who have never seen a living Martian can scarcely imagine the,The War of the Worlds_4
36,strange horror of its appearance. The peculiar V-shaped mouth with its,The War of the Worlds_4
